timestamp,mid_price,mid_price_wt,mid_price_mkt,book_I_0.2_5_1,book_I_0.4_5_1,book_I_0.6_5_1,book_I_0.8_5_1,B/A_ratio
2023-11-09 06:34:30,47219500.0,47219500.0,47219999.55237243,1393.46115668118,2187.555141992867,2506.605227679014,2630.5501355454326,1.0000211779156696
2023-11-09 06:34:34,47220500.0,47220500.0,47220980.0,1254.3523757383227,2049.547104947269,2392.50415712595,2519.4957117810845,1.000021177467175
2023-11-09 06:34:38,47219500.0,47219500.0,47219938.461538464,564.0158694535494,800.225139990449,881.1346493586898,919.6923612952232,1.0000211779156696
2023-11-09 06:34:42,47210000.0,47210000.0,47209567.342073895,-270.5264991670847,-537.4031707569957,-786.7463852837682,-1006.5850023254752,1.0000423648033214
2023-11-09 06:34:46,47211500.0,47211500.0,47211875.0,215.94021531194448,505.2163375169039,878.9492313340306,1330.074701346457,1.0000635458589282
2023-11-09 06:34:50,47214000.0,47214000.0,47214957.894736834,278.8819187954068,491.66463173925877,733.1703530326486,1056.569396942854,1.0000423612140723
2023-11-09 06:34:54,47220000.0,47220000.0,47220000.0,680.6670133471489,1012.4835011512041,1065.246958963573,1012.7432707324624,1.0000423558313392
2023-11-09 06:34:57,47223500.0,47223500.0,47223972.47706422,886.2232876867056,1578.9497307911515,2000.163871191442,2213.669061355293,1.000021176121805
2023-11-09 06:35:01,47223500.0,47223500.0,47223996.9727548,1014.2219544425607,1745.8382415696979,2127.9433721899986,2287.137406885624,1.000021176121805
2023-11-09 06:35:05,47222000.0,47222000.0,47223760.0,1501.6887912675738,2661.466462150216,3335.673904977739,3655.6282103583217,1.0000847098686998
2023-11-09 06:35:09,47218000.0,47218500.0,47217721.64948453,353.10382490605116,318.4321539327502,295.966751486063,285.464072689414,1.0000423576254316
2023-11-09 06:35:13,47221000.0,47221000.0,47221030.92783505,107.09722425043583,138.08102843910456,140.83563096821308,138.47307086735964,1.0000423549343498
