price,quantity,type,timestamp
47157000,0.0119,0,2023-11-08 23:25:38
47156000,0.0206,0,2023-11-08 23:25:38
47164000,0.0097,1,2023-11-08 23:25:38
47165000,0.0101,1,2023-11-08 23:25:38
47166000,0.0037,1,2023-11-08 23:25:38
47169000,0.0335,1,2023-11-08 23:25:38
47170000,0.1357,1,2023-11-08 23:25:38
47161000,0.3348,0,2023-11-08 23:25:42
47160000,0.0085,0,2023-11-08 23:25:42
47159000,0.011,0,2023-11-08 23:25:42
47158000,0.0123,0,2023-11-08 23:25:42
47157000,0.0298,0,2023-11-08 23:25:42
47163000,0.021,1,2023-11-08 23:25:42
47164000,0.0001,1,2023-11-08 23:25:42
47165000,0.0101,1,2023-11-08 23:25:42
47166000,0.0037,1,2023-11-08 23:25:42
47170000,0.0356,1,2023-11-08 23:25:42
47161000,0.1459,0,2023-11-08 23:25:46
47160000,0.0085,0,2023-11-08 23:25:46
47159000,0.011,0,2023-11-08 23:25:46
47158000,0.0123,0,2023-11-08 23:25:46
47157000,0.0119,0,2023-11-08 23:25:46
47163000,0.0187,1,2023-11-08 23:25:46
47164000,0.0001,1,2023-11-08 23:25:46
47165000,0.0102,1,2023-11-08 23:25:46
47166000,0.0037,1,2023-11-08 23:25:46
47167000,0.0001,1,2023-11-08 23:25:46
47161000,0.1646,0,2023-11-08 23:25:50
47160000,0.0085,0,2023-11-08 23:25:50
47159000,0.011,0,2023-11-08 23:25:50
47158000,0.0123,0,2023-11-08 23:25:50
47157000,0.0119,0,2023-11-08 23:25:50
47163000,0.0187,1,2023-11-08 23:25:50
47164000,0.0001,1,2023-11-08 23:25:50
47165000,0.0102,1,2023-11-08 23:25:50
47166000,0.0037,1,2023-11-08 23:25:50
47167000,0.0001,1,2023-11-08 23:25:50
47161000,0.1646,0,2023-11-08 23:25:54
47160000,0.0085,0,2023-11-08 23:25:54
47159000,0.011,0,2023-11-08 23:25:54
47158000,0.0302,0,2023-11-08 23:25:54
47157000,0.0121,0,2023-11-08 23:25:54
47163000,0.0057,1,2023-11-08 23:25:54
47164000,0.0001,1,2023-11-08 23:25:54
47165000,0.0102,1,2023-11-08 23:25:54
47167000,0.0001,1,2023-11-08 23:25:54
47168000,0.0001,1,2023-11-08 23:25:54
47166000,0.1078,0,2023-11-08 23:25:58
47164000,0.0134,0,2023-11-08 23:25:58
47163000,0.0255,0,2023-11-08 23:25:58
47162000,0.0132,0,2023-11-08 23:25:58
47161000,0.0365,0,2023-11-08 23:25:58
47171000,0.0063,1,2023-11-08 23:25:58
47172000,0.0213,1,2023-11-08 23:25:58
47173000,0.025,1,2023-11-08 23:25:58
47174000,0.0562,1,2023-11-08 23:25:58
47175000,0.0613,1,2023-11-08 23:25:58
47164000,0.0134,0,2023-11-08 23:26:02
47163000,0.0255,0,2023-11-08 23:26:02
47162000,0.1162,0,2023-11-08 23:26:02
47161000,0.0187,0,2023-11-08 23:26:02
47160000,0.0085,0,2023-11-08 23:26:02
47171000,0.0057,1,2023-11-08 23:26:02
47172000,0.0213,1,2023-11-08 23:26:02
47173000,0.025,1,2023-11-08 23:26:02
47174000,0.0561,1,2023-11-08 23:26:02
47175000,0.0613,1,2023-11-08 23:26:02
47169000,0.3783,0,2023-11-08 23:26:06
47165000,0.0178,0,2023-11-08 23:26:06
47164000,0.0134,0,2023-11-08 23:26:06
47163000,0.0255,0,2023-11-08 23:26:06
47162000,0.0984,0,2023-11-08 23:26:06
47171000,0.0057,1,2023-11-08 23:26:06
47172000,0.0213,1,2023-11-08 23:26:06
47173000,0.025,1,2023-11-08 23:26:06
47174000,0.0228,1,2023-11-08 23:26:06
47175000,0.0613,1,2023-11-08 23:26:06
47169000,0.2236,0,2023-11-08 23:26:10
47164000,0.0134,0,2023-11-08 23:26:10
47163000,0.0433,0,2023-11-08 23:26:10
47162000,0.0132,0,2023-11-08 23:26:10
47161000,0.0218,0,2023-11-08 23:26:10
47171000,0.0057,1,2023-11-08 23:26:10
47172000,0.0213,1,2023-11-08 23:26:10
47173000,0.025,1,2023-11-08 23:26:10
47174000,0.0228,1,2023-11-08 23:26:10
47175000,0.0949,1,2023-11-08 23:26:10
47170000,0.0002,0,2023-11-08 23:26:14
47168000,0.2161,0,2023-11-08 23:26:14
47164000,0.0134,0,2023-11-08 23:26:14
47163000,0.0432,0,2023-11-08 23:26:14
47162000,0.0132,0,2023-11-08 23:26:14
47171000,0.0057,1,2023-11-08 23:26:14
47172000,0.0215,1,2023-11-08 23:26:14
47173000,0.0248,1,2023-11-08 23:26:14
47174000,0.0226,1,2023-11-08 23:26:14
47175000,0.0947,1,2023-11-08 23:26:14
47169000,0.2172,0,2023-11-08 23:26:18
47168000,0.0002,0,2023-11-08 23:26:18
47167000,0.0002,0,2023-11-08 23:26:18
47165000,0.0002,0,2023-11-08 23:26:18
47164000,0.0134,0,2023-11-08 23:26:18
47170000,0.0797,1,2023-11-08 23:26:18
47171000,0.0108,1,2023-11-08 23:26:18
47172000,0.0215,1,2023-11-08 23:26:18
47173000,0.0248,1,2023-11-08 23:26:18
47174000,0.0228,1,2023-11-08 23:26:18
47169000,0.0508,0,2023-11-08 23:26:22
47168000,0.0002,0,2023-11-08 23:26:22
47167000,0.0002,0,2023-11-08 23:26:22
47165000,0.0002,0,2023-11-08 23:26:22
47164000,0.0136,0,2023-11-08 23:26:22
47170000,0.0797,1,2023-11-08 23:26:22
47171000,0.0108,1,2023-11-08 23:26:22
47172000,0.0215,1,2023-11-08 23:26:22
47173000,0.0248,1,2023-11-08 23:26:22
47174000,0.0561,1,2023-11-08 23:26:22
47168000,0.0002,0,2023-11-08 23:26:26
47167000,0.0002,0,2023-11-08 23:26:26
47165000,0.0002,0,2023-11-08 23:26:26
47164000,0.0136,0,2023-11-08 23:26:26
47163000,0.0257,0,2023-11-08 23:26:26
47169000,0.0467,1,2023-11-08 23:26:26
47171000,0.0098,1,2023-11-08 23:26:26
47172000,0.0215,1,2023-11-08 23:26:26
47173000,0.058,1,2023-11-08 23:26:26
47174000,0.0228,1,2023-11-08 23:26:26
47164000,0.0001,0,2023-11-08 23:26:29
47163000,0.0257,0,2023-11-08 23:26:29
47162000,0.0308,0,2023-11-08 23:26:29
47161000,0.1048,0,2023-11-08 23:26:29
47160000,0.0087,0,2023-11-08 23:26:29
47169000,0.0279,1,2023-11-08 23:26:29
47171000,0.0098,1,2023-11-08 23:26:29
47172000,0.0215,1,2023-11-08 23:26:29
47173000,0.0248,1,2023-11-08 23:26:29
47174000,0.0559,1,2023-11-08 23:26:29
47170000,0.0083,0,2023-11-08 23:26:33
47169000,0.8969,0,2023-11-08 23:26:33
47168000,0.0212,0,2023-11-08 23:26:33
47164000,0.0001,0,2023-11-08 23:26:33
47163000,0.1122,0,2023-11-08 23:26:33
47171000,0.0134,1,2023-11-08 23:26:33
47172000,0.0172,1,2023-11-08 23:26:33
47173000,0.0248,1,2023-11-08 23:26:33
47174000,0.0228,1,2023-11-08 23:26:33
47175000,0.0126,1,2023-11-08 23:26:33
47169000,0.8969,0,2023-11-08 23:26:37
47166000,0.0877,0,2023-11-08 23:26:37
47164000,0.0001,0,2023-11-08 23:26:37
47163000,0.1122,0,2023-11-08 23:26:37
47162000,0.0162,0,2023-11-08 23:26:37
47170000,0.3938,1,2023-11-08 23:26:37
47173000,0.0067,1,2023-11-08 23:26:37
47174000,0.0228,1,2023-11-08 23:26:37
47175000,0.0126,1,2023-11-08 23:26:37
47176000,0.022,1,2023-11-08 23:26:37
47169000,0.8094,0,2023-11-08 23:26:41
47165000,0.1002,0,2023-11-08 23:26:41
47164000,0.0001,0,2023-11-08 23:26:41
47163000,0.1122,0,2023-11-08 23:26:41
47162000,0.0162,0,2023-11-08 23:26:41
47170000,0.2371,1,2023-11-08 23:26:41
47173000,0.0067,1,2023-11-08 23:26:41
47174000,0.0228,1,2023-11-08 23:26:41
47175000,0.0126,1,2023-11-08 23:26:41
47176000,0.022,1,2023-11-08 23:26:41
47169000,0.799,0,2023-11-08 23:26:45
47166000,0.1,0,2023-11-08 23:26:45
47165000,0.0002,0,2023-11-08 23:26:45
47164000,0.0001,0,2023-11-08 23:26:45
47163000,0.1122,0,2023-11-08 23:26:45
47170000,0.1077,1,2023-11-08 23:26:45
47173000,0.0067,1,2023-11-08 23:26:45
47174000,0.0228,1,2023-11-08 23:26:45
47175000,0.0126,1,2023-11-08 23:26:45
47176000,0.022,1,2023-11-08 23:26:45
47170000,0.5539,0,2023-11-08 23:26:49
47169000,0.752,0,2023-11-08 23:26:49
47165000,0.1002,0,2023-11-08 23:26:49
47164000,0.0001,0,2023-11-08 23:26:49
47163000,0.1122,0,2023-11-08 23:26:49
47173000,0.0067,1,2023-11-08 23:26:49
47174000,0.0228,1,2023-11-08 23:26:49
47175000,0.0126,1,2023-11-08 23:26:49
47176000,0.022,1,2023-11-08 23:26:49
47177000,0.027,1,2023-11-08 23:26:49
47169000,0.2993,0,2023-11-08 23:26:53
47165000,0.0002,0,2023-11-08 23:26:53
47164000,0.0001,0,2023-11-08 23:26:53
47163000,0.0257,0,2023-11-08 23:26:53
47162000,0.0162,0,2023-11-08 23:26:53
47170000,0.0641,1,2023-11-08 23:26:53
47172000,0.0351,1,2023-11-08 23:26:53
47173000,0.0067,1,2023-11-08 23:26:53
47174000,0.0228,1,2023-11-08 23:26:53
47175000,0.0126,1,2023-11-08 23:26:53
47169000,0.0756,0,2023-11-08 23:26:57
47165000,0.0002,0,2023-11-08 23:26:57
47164000,0.0001,0,2023-11-08 23:26:57
47163000,0.0257,0,2023-11-08 23:26:57
47162000,0.0132,0,2023-11-08 23:26:57
47172000,0.036,1,2023-11-08 23:26:57
47173000,0.0067,1,2023-11-08 23:26:57
47174000,0.0228,1,2023-11-08 23:26:57
47175000,0.0126,1,2023-11-08 23:26:57
47176000,0.022,1,2023-11-08 23:26:57
47163000,0.02,0,2023-11-08 23:27:01
47162000,0.0132,0,2023-11-08 23:27:01
47161000,0.0302,0,2023-11-08 23:27:01
47160000,0.0087,0,2023-11-08 23:27:01
47159000,0.783,0,2023-11-08 23:27:01
47165000,0.0012,1,2023-11-08 23:27:01
47168000,0.0093,1,2023-11-08 23:27:01
47169000,0.0098,1,2023-11-08 23:27:01
47173000,0.0067,1,2023-11-08 23:27:01
47174000,0.1649,1,2023-11-08 23:27:01
47163000,0.02,0,2023-11-08 23:27:05
47162000,0.0132,0,2023-11-08 23:27:05
47161000,0.0302,0,2023-11-08 23:27:05
47160000,0.0087,0,2023-11-08 23:27:05
47159000,0.783,0,2023-11-08 23:27:05
47172000,0.0041,1,2023-11-08 23:27:05
47173000,0.0067,1,2023-11-08 23:27:05
47174000,0.1649,1,2023-11-08 23:27:05
47175000,0.0126,1,2023-11-08 23:27:05
47176000,0.0272,1,2023-11-08 23:27:05
47163000,0.0108,0,2023-11-08 23:27:09
47162000,0.098,0,2023-11-08 23:27:09
47161000,0.0659,0,2023-11-08 23:27:09
47160000,0.0087,0,2023-11-08 23:27:09
47159000,0.783,0,2023-11-08 23:27:09
47171000,0.0113,1,2023-11-08 23:27:09
47172000,0.0279,1,2023-11-08 23:27:09
47173000,0.0916,1,2023-11-08 23:27:09
47174000,0.1649,1,2023-11-08 23:27:09
47175000,0.0126,1,2023-11-08 23:27:09
47163000,0.0108,0,2023-11-08 23:27:13
47162000,0.0489,0,2023-11-08 23:27:13
47161000,0.0302,0,2023-11-08 23:27:13
47160000,0.0087,0,2023-11-08 23:27:13
47159000,0.783,0,2023-11-08 23:27:13
47171000,0.0093,1,2023-11-08 23:27:13
47172000,0.0002,1,2023-11-08 23:27:13
47173000,0.0344,1,2023-11-08 23:27:13
47174000,0.0776,1,2023-11-08 23:27:13
47175000,0.0126,1,2023-11-08 23:27:13
47162000,0.1353,0,2023-11-08 23:27:17
47161000,0.0659,0,2023-11-08 23:27:17
47160000,0.0087,0,2023-11-08 23:27:17
47159000,0.783,0,2023-11-08 23:27:17
47158000,0.1023,0,2023-11-08 23:27:17
47171000,0.0063,1,2023-11-08 23:27:17
47172000,0.043,1,2023-11-08 23:27:17
47173000,0.0067,1,2023-11-08 23:27:17
47174000,0.0776,1,2023-11-08 23:27:17
47175000,0.0126,1,2023-11-08 23:27:17
47163000,0.0367,0,2023-11-08 23:27:21
47162000,0.1353,0,2023-11-08 23:27:21
47161000,0.119,0,2023-11-08 23:27:21
47160000,0.0112,0,2023-11-08 23:27:21
47159000,0.011,0,2023-11-08 23:27:21
47171000,0.0052,1,2023-11-08 23:27:21
47172000,0.0153,1,2023-11-08 23:27:21
47173000,0.0067,1,2023-11-08 23:27:21
47174000,0.0505,1,2023-11-08 23:27:21
47175000,0.0126,1,2023-11-08 23:27:21
47170000,0.0066,0,2023-11-08 23:27:25
47163000,0.0367,0,2023-11-08 23:27:25
47162000,0.9921,0,2023-11-08 23:27:25
47161000,0.119,0,2023-11-08 23:27:25
47160000,0.0112,0,2023-11-08 23:27:25
47172000,0.0082,1,2023-11-08 23:27:25
47173000,0.0067,1,2023-11-08 23:27:25
47174000,0.0228,1,2023-11-08 23:27:25
47175000,0.0409,1,2023-11-08 23:27:25
47176000,0.022,1,2023-11-08 23:27:25
47171000,0.0082,0,2023-11-08 23:27:29
47170000,0.0032,0,2023-11-08 23:27:29
47165000,0.0002,0,2023-11-08 23:27:29
47163000,0.0367,0,2023-11-08 23:27:29
47162000,0.9923,0,2023-11-08 23:27:29
47172000,0.0082,1,2023-11-08 23:27:29
47173000,0.0067,1,2023-11-08 23:27:29
47174000,0.0228,1,2023-11-08 23:27:29
47175000,0.0126,1,2023-11-08 23:27:29
47176000,0.022,1,2023-11-08 23:27:29
47172000,0.0068,0,2023-11-08 23:27:33
47171000,0.0297,0,2023-11-08 23:27:33
47170000,0.0035,0,2023-11-08 23:27:33
47166000,0.0356,0,2023-11-08 23:27:33
47165000,0.0875,0,2023-11-08 23:27:33
47175000,0.0021,1,2023-11-08 23:27:33
47176000,0.022,1,2023-11-08 23:27:33
47177000,0.027,1,2023-11-08 23:27:33
47178000,0.0194,1,2023-11-08 23:27:33
47179000,0.0287,1,2023-11-08 23:27:33
47170000,0.0035,0,2023-11-08 23:27:37
47166000,0.0355,0,2023-11-08 23:27:37
47165000,0.0875,0,2023-11-08 23:27:37
47164000,0.1,0,2023-11-08 23:27:37
47163000,0.0013,0,2023-11-08 23:27:37
47174000,0.0111,1,2023-11-08 23:27:37
47175000,0.0021,1,2023-11-08 23:27:37
47176000,0.022,1,2023-11-08 23:27:37
47177000,0.027,1,2023-11-08 23:27:37
47178000,0.0194,1,2023-11-08 23:27:37
47170000,0.0035,0,2023-11-08 23:27:41
47166000,0.0358,0,2023-11-08 23:27:41
47165000,0.0877,0,2023-11-08 23:27:41
47163000,0.0013,0,2023-11-08 23:27:41
47162000,1.0128,0,2023-11-08 23:27:41
47176000,0.0121,1,2023-11-08 23:27:41
47177000,0.027,1,2023-11-08 23:27:41
47178000,0.0475,1,2023-11-08 23:27:41
47179000,0.0245,1,2023-11-08 23:27:41
47180000,0.0989,1,2023-11-08 23:27:41
47173000,0.007,0,2023-11-08 23:27:45
47170000,0.0035,0,2023-11-08 23:27:45
47166000,0.0358,0,2023-11-08 23:27:45
47165000,0.088,0,2023-11-08 23:27:45
47164000,0.1,0,2023-11-08 23:27:45
47176000,0.0023,1,2023-11-08 23:27:45
47177000,0.0232,1,2023-11-08 23:27:45
47178000,0.0194,1,2023-11-08 23:27:45
47179000,0.0245,1,2023-11-08 23:27:45
47180000,0.0359,1,2023-11-08 23:27:45
47169000,0.0355,0,2023-11-08 23:27:49
47166000,0.0003,0,2023-11-08 23:27:49
47165000,0.088,0,2023-11-08 23:27:49
47163000,0.0013,0,2023-11-08 23:27:49
47162000,0.9128,0,2023-11-08 23:27:49
47175000,0.0126,1,2023-11-08 23:27:49
47176000,0.0023,1,2023-11-08 23:27:49
47177000,0.0232,1,2023-11-08 23:27:49
47178000,0.0194,1,2023-11-08 23:27:49
47179000,0.0245,1,2023-11-08 23:27:49
47174000,0.4944,0,2023-11-08 23:27:53
47168000,0.0355,0,2023-11-08 23:27:53
47167000,0.0817,0,2023-11-08 23:27:53
47166000,0.0003,0,2023-11-08 23:27:53
47165000,0.088,0,2023-11-08 23:27:53
47175000,0.0126,1,2023-11-08 23:27:53
47176000,0.0023,1,2023-11-08 23:27:53
47177000,0.0232,1,2023-11-08 23:27:53
47178000,0.0194,1,2023-11-08 23:27:53
47179000,0.0245,1,2023-11-08 23:27:53
47174000,0.4584,0,2023-11-08 23:27:56
47172000,0.1,0,2023-11-08 23:27:56
47169000,0.0866,0,2023-11-08 23:27:56
47167000,0.0338,0,2023-11-08 23:27:56
47166000,0.0521,0,2023-11-08 23:27:56
47176000,0.0023,1,2023-11-08 23:27:56
47177000,0.0232,1,2023-11-08 23:27:56
47178000,0.0194,1,2023-11-08 23:27:56
47179000,0.0245,1,2023-11-08 23:27:56
47180000,0.0227,1,2023-11-08 23:27:56
47178000,0.0304,0,2023-11-08 23:28:00
47176000,0.0068,0,2023-11-08 23:28:00
47175000,0.0212,0,2023-11-08 23:28:00
47174000,0.4354,0,2023-11-08 23:28:00
47173000,0.0337,0,2023-11-08 23:28:00
47179000,0.0243,1,2023-11-08 23:28:00
47180000,0.0227,1,2023-11-08 23:28:00
47181000,0.0008,1,2023-11-08 23:28:00
47182000,0.0003,1,2023-11-08 23:28:00
47184000,0.0355,1,2023-11-08 23:28:00
47177000,0.0123,0,2023-11-08 23:28:04
47176000,0.0068,0,2023-11-08 23:28:04
47175000,0.0549,0,2023-11-08 23:28:04
47174000,0.4354,0,2023-11-08 23:28:04
47172000,0.0848,0,2023-11-08 23:28:04
47184000,0.0003,1,2023-11-08 23:28:04
47185000,0.0155,1,2023-11-08 23:28:04
47186000,0.0353,1,2023-11-08 23:28:04
47187000,0.1013,1,2023-11-08 23:28:04
47188000,0.1667,1,2023-11-08 23:28:04
47177000,0.0123,0,2023-11-08 23:28:08
47176000,0.0319,0,2023-11-08 23:28:08
47175000,0.0212,0,2023-11-08 23:28:08
47174000,0.4354,0,2023-11-08 23:28:08
47172000,0.772,0,2023-11-08 23:28:08
47178000,0.02,1,2023-11-08 23:28:08
47184000,0.0352,1,2023-11-08 23:28:08
47185000,0.0155,1,2023-11-08 23:28:08
47186000,0.0002,1,2023-11-08 23:28:08
47187000,0.105,1,2023-11-08 23:28:08
47178000,0.0176,0,2023-11-08 23:28:12
47176000,0.0223,0,2023-11-08 23:28:12
47175000,0.0212,0,2023-11-08 23:28:12
47174000,0.4354,0,2023-11-08 23:28:12
47173000,0.0332,0,2023-11-08 23:28:12
47179000,0.0073,1,2023-11-08 23:28:12
47180000,0.0002,1,2023-11-08 23:28:12
47184000,0.0349,1,2023-11-08 23:28:12
47185000,0.0153,1,2023-11-08 23:28:12
47186000,0.0002,1,2023-11-08 23:28:12
47178000,0.0002,0,2023-11-08 23:28:16
47177000,0.0185,0,2023-11-08 23:28:16
47176000,0.0223,0,2023-11-08 23:28:16
47175000,0.0214,0,2023-11-08 23:28:16
47174000,0.4354,0,2023-11-08 23:28:16
47179000,0.022,1,2023-11-08 23:28:16
47182000,0.0002,1,2023-11-08 23:28:16
47183000,0.0002,1,2023-11-08 23:28:16
47184000,0.0348,1,2023-11-08 23:28:16
47185000,0.0153,1,2023-11-08 23:28:16
47176000,0.0115,0,2023-11-08 23:28:20
47175000,0.0214,0,2023-11-08 23:28:20
47174000,0.4354,0,2023-11-08 23:28:20
47173000,0.0315,0,2023-11-08 23:28:20
47172000,0.7727,0,2023-11-08 23:28:20
47181000,0.0221,1,2023-11-08 23:28:20
47182000,0.0002,1,2023-11-08 23:28:20
47183000,0.0002,1,2023-11-08 23:28:20
47184000,0.0348,1,2023-11-08 23:28:20
47185000,0.0155,1,2023-11-08 23:28:20
47175000,0.0007,0,2023-11-08 23:28:24
47174000,0.4354,0,2023-11-08 23:28:24
47173000,0.0002,0,2023-11-08 23:28:24
47172000,0.7727,0,2023-11-08 23:28:24
47171000,0.0002,0,2023-11-08 23:28:24
47181000,0.0021,1,2023-11-08 23:28:24
47182000,0.0002,1,2023-11-08 23:28:24
47183000,0.0002,1,2023-11-08 23:28:24
47184000,0.0346,1,2023-11-08 23:28:24
47185000,0.0155,1,2023-11-08 23:28:24
47175000,0.0085,0,2023-11-08 23:28:28
47174000,0.4,0,2023-11-08 23:28:28
47173000,0.0315,0,2023-11-08 23:28:28
47172000,0.7727,0,2023-11-08 23:28:28
47171000,0.0002,0,2023-11-08 23:28:28
47181000,0.0021,1,2023-11-08 23:28:28
47182000,0.0002,1,2023-11-08 23:28:28
47183000,0.0002,1,2023-11-08 23:28:28
47184000,0.0001,1,2023-11-08 23:28:28
47185000,0.0155,1,2023-11-08 23:28:28
47175000,0.0085,0,2023-11-08 23:28:32
47174000,0.4,0,2023-11-08 23:28:32
47173000,0.0315,0,2023-11-08 23:28:32
47172000,0.7727,0,2023-11-08 23:28:32
47171000,0.0002,0,2023-11-08 23:28:32
47181000,0.0023,1,2023-11-08 23:28:32
47182000,0.0002,1,2023-11-08 23:28:32
47183000,0.0002,1,2023-11-08 23:28:32
47184000,0.0345,1,2023-11-08 23:28:32
47185000,0.0155,1,2023-11-08 23:28:32
47175000,0.0029,0,2023-11-08 23:28:36
47174000,0.4,0,2023-11-08 23:28:36
47173000,0.0276,0,2023-11-08 23:28:36
47172000,0.7727,0,2023-11-08 23:28:36
47171000,0.0002,0,2023-11-08 23:28:36
47181000,0.0023,1,2023-11-08 23:28:36
47182000,0.0002,1,2023-11-08 23:28:36
47183000,0.0002,1,2023-11-08 23:28:36
47184000,0.0345,1,2023-11-08 23:28:36
47185000,0.0155,1,2023-11-08 23:28:36
47175000,0.0113,0,2023-11-08 23:28:40
47174000,0.3486,0,2023-11-08 23:28:40
47173000,0.0002,0,2023-11-08 23:28:40
47172000,0.7727,0,2023-11-08 23:28:40
47171000,0.085,0,2023-11-08 23:28:40
47181000,0.0023,1,2023-11-08 23:28:40
47182000,0.0002,1,2023-11-08 23:28:40
47183000,0.0346,1,2023-11-08 23:28:40
47184000,0.1736,1,2023-11-08 23:28:40
47185000,0.0155,1,2023-11-08 23:28:40
47175000,0.0048,0,2023-11-08 23:28:44
47174000,0.3486,0,2023-11-08 23:28:44
47173000,0.0276,0,2023-11-08 23:28:44
47172000,0.7727,0,2023-11-08 23:28:44
47171000,0.0002,0,2023-11-08 23:28:44
47181000,0.0023,1,2023-11-08 23:28:44
47182000,0.0002,1,2023-11-08 23:28:44
47183000,0.0002,1,2023-11-08 23:28:44
47184000,0.0344,1,2023-11-08 23:28:44
47185000,0.0155,1,2023-11-08 23:28:44
47175000,0.0048,0,2023-11-08 23:28:48
47174000,0.3486,0,2023-11-08 23:28:48
47173000,0.0002,0,2023-11-08 23:28:48
47172000,0.7727,0,2023-11-08 23:28:48
47171000,0.0002,0,2023-11-08 23:28:48
47176000,0.0022,1,2023-11-08 23:28:48
47181000,0.0023,1,2023-11-08 23:28:48
47182000,0.0002,1,2023-11-08 23:28:48
47183000,0.0002,1,2023-11-08 23:28:48
47184000,0.0344,1,2023-11-08 23:28:48
47174000,0.3486,0,2023-11-08 23:28:52
47173000,0.0002,0,2023-11-08 23:28:52
47172000,0.0007,0,2023-11-08 23:28:52
47171000,0.0002,0,2023-11-08 23:28:52
47169000,0.0871,0,2023-11-08 23:28:52
47175000,0.0021,1,2023-11-08 23:28:52
47181000,0.0366,1,2023-11-08 23:28:52
47182000,0.0125,1,2023-11-08 23:28:52
47183000,0.0002,1,2023-11-08 23:28:52
47184000,0.0001,1,2023-11-08 23:28:52
47175000,0.0103,0,2023-11-08 23:28:56
47174000,0.3458,0,2023-11-08 23:28:56
47173000,0.0002,0,2023-11-08 23:28:56
47172000,0.0007,0,2023-11-08 23:28:56
47171000,0.0002,0,2023-11-08 23:28:56
47185000,0.0019,1,2023-11-08 23:28:56
47186000,0.0004,1,2023-11-08 23:28:56
47187000,0.105,1,2023-11-08 23:28:56
47188000,0.0395,1,2023-11-08 23:28:56
47189000,0.0003,1,2023-11-08 23:28:56
47183000,1.2178,0,2023-11-08 23:29:00
47180000,0.0132,0,2023-11-08 23:29:00
47175000,0.0951,0,2023-11-08 23:29:00
47174000,0.3458,0,2023-11-08 23:29:00
47173000,0.0002,0,2023-11-08 23:29:00
47185000,0.0779,1,2023-11-08 23:29:00
47186000,0.0235,1,2023-11-08 23:29:00
47187000,0.0182,1,2023-11-08 23:29:00
47188000,0.1271,1,2023-11-08 23:29:00
47189000,0.0348,1,2023-11-08 23:29:00
47180000,0.0034,0,2023-11-08 23:29:04
47175000,0.0323,0,2023-11-08 23:29:04
47174000,0.3458,0,2023-11-08 23:29:04
47173000,0.0002,0,2023-11-08 23:29:04
47172000,0.088,0,2023-11-08 23:29:04
47185000,0.0008,1,2023-11-08 23:29:04
47186000,0.058,1,2023-11-08 23:29:04
47187000,0.0182,1,2023-11-08 23:29:04
47188000,0.1271,1,2023-11-08 23:29:04
47189000,0.0003,1,2023-11-08 23:29:04
47177000,0.0086,0,2023-11-08 23:29:08
47175000,0.1377,0,2023-11-08 23:29:08
47174000,0.3443,0,2023-11-08 23:29:08
47173000,0.0324,0,2023-11-08 23:29:08
47172000,0.088,0,2023-11-08 23:29:08
47185000,0.0344,1,2023-11-08 23:29:08
47186000,0.0235,1,2023-11-08 23:29:08
47187000,0.1032,1,2023-11-08 23:29:08
47188000,0.1271,1,2023-11-08 23:29:08
47189000,0.0003,1,2023-11-08 23:29:08
47175000,0.1114,0,2023-11-08 23:29:12
47174000,0.3443,0,2023-11-08 23:29:12
47173000,0.0324,0,2023-11-08 23:29:12
47172000,0.088,0,2023-11-08 23:29:12
47171000,0.7722,0,2023-11-08 23:29:12
47185000,0.0344,1,2023-11-08 23:29:12
47186000,0.0235,1,2023-11-08 23:29:12
47187000,0.1032,1,2023-11-08 23:29:12
47188000,0.1271,1,2023-11-08 23:29:12
47189000,0.0003,1,2023-11-08 23:29:12
47174000,0.3162,0,2023-11-08 23:29:16
47173000,0.0324,0,2023-11-08 23:29:16
47172000,0.088,0,2023-11-08 23:29:16
47171000,0.7722,0,2023-11-08 23:29:16
47170000,0.0037,0,2023-11-08 23:29:16
47185000,0.0344,1,2023-11-08 23:29:16
47186000,0.0235,1,2023-11-08 23:29:16
47187000,0.1032,1,2023-11-08 23:29:16
47188000,0.1271,1,2023-11-08 23:29:16
47189000,0.0003,1,2023-11-08 23:29:16
47174000,0.2964,0,2023-11-08 23:29:20
47173000,0.0234,0,2023-11-08 23:29:20
47172000,0.0007,0,2023-11-08 23:29:20
47171000,0.7722,0,2023-11-08 23:29:20
47170000,0.0037,0,2023-11-08 23:29:20
47178000,0.0396,1,2023-11-08 23:29:20
47182000,0.0886,1,2023-11-08 23:29:20
47183000,0.0031,1,2023-11-08 23:29:20
47184000,0.0905,1,2023-11-08 23:29:20
47185000,0.0561,1,2023-11-08 23:29:20
47174000,0.1541,0,2023-11-08 23:29:24
47173000,0.0234,0,2023-11-08 23:29:24
47172000,0.0007,0,2023-11-08 23:29:24
47171000,0.7722,0,2023-11-08 23:29:24
47170000,0.0037,0,2023-11-08 23:29:24
47178000,0.0396,1,2023-11-08 23:29:24
47179000,0.086,1,2023-11-08 23:29:24
47182000,0.0886,1,2023-11-08 23:29:24
47183000,0.0031,1,2023-11-08 23:29:24
47184000,0.0905,1,2023-11-08 23:29:24
47174000,0.0486,0,2023-11-08 23:29:28
47173000,0.0234,0,2023-11-08 23:29:28
47172000,0.0007,0,2023-11-08 23:29:28
47171000,0.7722,0,2023-11-08 23:29:28
47170000,0.0037,0,2023-11-08 23:29:28
47179000,0.0756,1,2023-11-08 23:29:28
47181000,0.0346,1,2023-11-08 23:29:28
47182000,0.0886,1,2023-11-08 23:29:28
